======================================================================
  DAFTAR DRAMA - SPANISH
  Total: 710 drama
======================================================================

No.    ID       Judul                                               Episode
553    4390     ¿Niña? ¡Soy la Maestra Celestial!                     98 eps
554    4414     El regreso del dragón                                 53 eps
555    4418     La verdad detrás del amor materno                     49 eps
556    4425     Amor de Espera na Hora Certa                          71 eps
557    4430     ¡Todos, la Ancestra ha vuelto!                        69 eps
558    4434     Tras renacer, rompí con mi hijo.                      65 eps
559    4439     Quand la sorcellerie se retourne                      42 eps
560    4444     Amor a segunda vista                                  80 eps
561    4450     C’était écrit                                         75 eps
562    4456     Mi esposo está adicto a mí                            98 eps
563    4462     Sol lucirá                                            81 eps
564    4475     Me enamoré a los 50                                   70 eps
565    4486     Mi galán en casa chica                                73 eps
566    4490     Bajo el alud de lodo                                  70 eps
567    4494     La ingrata que llamo hija                             49 eps
568    4499     El secreto del juego de rol                           50 eps
569    4500     Entre Amor e Vingança                                 59 eps
570    4528     A faxineira é mesmo a mãe do presidente               59 eps
571    4548     Amor por error                                        72 eps
572    4561     O Incidente da Empregada Doméstica                    40 eps
573    4562     Avanzo de la mano de mi bebé telepático               64 eps
574    4613     El secreto bajo el vientre                            53 eps
575    4625     Mon amant est le régent ?                             89 eps
576    4629     Amor de Fachada Virou Pó na Mesa                      72 eps
577    4633     En el refri, me quedó el corazón congelado            56 eps
578    4637     El secreto de mi esposa                              100 eps
579    4646     La princesa heredera de hoy                           80 eps
580    4657     Por Ela, Eu me Rendo                                  75 eps
581    4658     El caudillo se rinde a mi abrazo                      75 eps
582    4660     La Deuxième Vie de Papa                               42 eps
583    4664     Amor entre sombras                                    85 eps
584    4669     Le poids de la haine                                  80 eps
585    4673     O Imperador Que Quis Ser Meu Amante                   80 eps
586    4683     Cuando el amor vuelve                                 62 eps
587    4690     No te metas con la señorita                           75 eps
588    4691     Llega la buena suerte                                 60 eps
589    4698     Provocar a Patricinha? Pai é Protegido!               75 eps
590    4699     O Verdadeiro Amor                                     70 eps
591    4715     Tudo Por Ela                                          63 eps
592    4716     Jogo da Troca: Por Trás da Máscara                    58 eps
593    4728     Casamento por Pão: Entre Mundos                       71 eps
594    4730     A Rainha no Século 21                                 75 eps
595    4733     Cuando el trono se rinde ante la nostalgia            60 eps
596    4734     El príncipe inesperado                                63 eps
597    4740     Viento ligero, amor profundo                          68 eps
598    4745     A tu lado, por fin                                    75 eps
599    4749     Danza de la Venganza                                  70 eps
600    4760     Mi esposa salvaje 3: la generala y su Donjúan         77 eps
601    4775     Sa beauté dans la neige                               85 eps
602    4776     Contra la espía mental                                55 eps
603    4777     Enfants, clé du bonheur                               99 eps
604    4790     Amour teinté de lune                                  84 eps
605    4799     Ascensão I: O Guri que Virou Lenda                   100 eps
606    4800     Quem Está Grávida?                                    63 eps
607    4804     Surcando los cielos: el soberano en la sombra        100 eps
608    4808     Los tabúes del último autobús                         63 eps
609    4815     El regreso de la Reina                                87 eps
610    4826     Mi ex, la reina de la IA                              80 eps
611    4827     La trampa de la seducción                             68 eps
612    4851     Socorro! Meu Marido é Falso Inocente!                 76 eps
613    4855     A médica divino foi mimada por toda a família         80 eps
614    4863     Dompté par l’Amour                                    55 eps
615    4871     Mi arte culinaria me salva en el harén                70 eps
616    4872     El amor que nunca se desvanece                        44 eps
617    4877     La reina gemela deja de fingir                        62 eps
618    4879     Stolen Nights with My Fiancé’s Brother                57 eps
619    4884     Ríndete ante la verdadera Reina del Juego             60 eps
620    4890     M. Charles, à nouveau séduit                          80 eps
621    4899     Pimenta nos Olhos dos Outros é Refresco               69 eps
622    4900     Quando o Amor se Faz Presente  [Doblado]              79 eps
623    4904     Asesinato por comida precocinada                      69 eps
624    4916     Papá de alquiler y mamá de presidenta                 85 eps
625    4920     Quando a Vida Virou o Jogo                            85 eps
626    4922     Étreinte du hérisson                                  71 eps
627    4933     Minha Mãe é a Rainha                                  78 eps
628    4939     ​​¿Por qué tan despiadada, Señora?​                   35 eps
629    4952     Cultivando en el Palacio Frío                        100 eps
630    4974     Conquisté al millonario en los 80                     92 eps
631    4979     La venganza de la general traicionada                 75 eps
632    4986     Mi familia, nunca más                                 61 eps
633    4987     La bisabuela de 18 años, la gloria pronto volver      84 eps
634    4988     Sol lucirá(Doblado)                                   81 eps
635    4992     Argh ! J'ai la Mauvaise Langue !                      80 eps
636    4998     L'Échappée Royale                                    155 eps
637    5000     Adeus, Família que Me Odiou                           61 eps
638    5008     Mon mari, la princesse                                86 eps
639    5014     Renacer contra el dolor transferido                   60 eps
640    5016     A Morte que Ela Escapou                               61 eps
641    5021     Bajo la avalancha                                     61 eps
642    5030     El Príncipe Rosa                                      70 eps
643    5034     Amor de Espera na Hora Certa [Doblado]                71 eps
644    5035     Príncipe Rosa                                         70 eps
645    5042     Hija, mamá es poderosa                                60 eps
646    5046     Por Ela, Tudo é Possível                              60 eps
647    5056     Casada al azar con un CEO                             80 eps
648    5060     Seducción peligrosa                                   80 eps
649    5068     Belle aux années 80                                   99 eps
650    5094     La princesa vagabunda                                 91 eps
651    5113     L'Impératrice du Palais Froid​                        78 eps
652    5114     El secreto de la señorita oscura                      79 eps
653    5121     El trato del diablo                                   56 eps
654    5125     Noite Enfeitiçada por Ela                             62 eps
655    5132     Papá dominado por mamá                                80 eps
656    5147     A Incontrolável dos Anos 90                           34 eps
657    5149     A Criada que Queria Ser Mestra                        67 eps
658    5150     A Esposa que Desafiou o Gelo                          85 eps
659    5152     Mariée au Dernier Dieu                                70 eps
660    5156     Entre el amor y el odio                               59 eps
661    5157      Que el amor vuelva al hogar                          61 eps
662    5158     La metamorfosis de mi esposa gordita                  85 eps
663    5162     Caso às Pressas com Bilionário                        69 eps
664    5163     Donc, l'amour s'éteint ?​                             50 eps
665    5169     Solo puede ser mía                                    72 eps
666    5175     Vida por Vida, Amor por Nada                          75 eps
667    5182     Au nom de la famille                                  60 eps
668    5187     Bajo la máscara                                       90 eps
669    5188     La Emperatriz de Medio Mes                            53 eps
670    5189     Semilla del amor secreto                              71 eps
671    5204     La melodía de la venganza                             81 eps
672    5209     Identité Volée                                        62 eps
673    5212     ¡Ups! La Reina de la Uni es mi novia por interne     101 eps
674    5217     Musa do Campus é Minha Namorada Online               101 eps
675    5223     O Verdadeiro Amor  [Doblado]                          70 eps
676    5230     La abogada del divorcio era su esposa                 79 eps
677    5238     Minha Avó é a CEO                                     70 eps
678    5248     El oráculo inmutable                                  60 eps
679    5258     El Guion de la sangre                                 61 eps
680    5259     Casada con el Príncipe por accidente                  80 eps
681    5266     A Rainha no Século 21 [Doblado]                       75 eps
682    5272     El regreso del amor                                   81 eps
683    5276     Amor, Namore Comigo                                   86 eps
684    5277     L'Héritière était un Flic                             83 eps
685    5284     Me Beija, Amor                                        77 eps
686    5286     La Princesse Perle                                    56 eps
687    5293     Minha Ex-Mulher, Mimada por Mim                       72 eps
688    5297     Minha Namorada é a Dragão                             80 eps
689    5304     Amor por contrato                                     83 eps
690    5308     La exesposa consentida                                72 eps
691    5309     Mi novia es un Dragón Malvado                         80 eps
692    5319     Esta Emperatriz viene del Mundo Moderno               73 eps
693    5335     Cinco Anos Preso por um "Desculpa"?                   61 eps
694    5336     Meu Marido Tolo é o Bilionário                        85 eps
695    5339     Limpiar mi nombre desde la ruptura familiar           61 eps
696    5363     El grano maldito                                      80 eps
697    5364     El camino hacia la cima                               65 eps
698    5367     Blague réelle, Mari échangé                           60 eps
699    5372     Meu Marido Mendigo é Figurão?!                        81 eps
700    5377     La ira del Dragón                                     81 eps
701    5385     O Imperador Que Quis Ser Meu Amante [Doblado]         80 eps
702    5388     La pote du marié                                      80 eps
703    5389     La vida de la nota máxima                             85 eps
704    5397     Nota Máxima no Corpo de Zerado                        85 eps
705    5398     Tras la colisión                                      60 eps
706    5404     Príncipe, eres demasiado pegajoso                     61 eps
707    5416     Mon Époux Pot-de-Colle                                61 eps
708    5419     Socorro, Este Marido é Tão Grudento                   61 eps
709    5429     Salvaje tras el divorcio                              77 eps
710    5433     Casamento por Pão: Entre Mundos [Doblado]             71 eps

---------------------------------------------------------------------------
Total: 710 drama
