======================================================================
  DAFTAR DRAMA - JAPANESE
  Total: 633 drama
======================================================================

No.    ID       Judul                                               Episode
538    4543     花嫁から主母への最短ルート                                         64 eps
539    4547     愚かな元婚約者よ、君こそが捨て駒だ                                     72 eps
540    4555     （吹替）世界は優しくしてくれる                                       95 eps
541    4556     （吹替）心の声を響かせ 家族を守る                                     95 eps
542    4557     （吹替）離婚したら、三人の兄たちが溺愛し過ぎ                                80 eps
543    4560     チート人生                                                 64 eps
544    4568     （吹替）かごめ                                               98 eps
545    4579     離婚後 三人の大物が私を娶る                                        82 eps
546    4583     転生！70年代のスパイシー嫁                                       100 eps
547    4588     愛しさが満ちる頃、君へと走る                                        60 eps
548    4593     （吹替）クールなイケメンとまさかの電撃結婚                                101 eps
549    4598     （吹替）電撃結婚したらうちの旦那が正体バレ！？                              103 eps
550    4600     犬の言葉が分かる俺は最強だ                                         55 eps
551    4602     （吹替）片思いの俺彼女の心を独り占め                                   101 eps
552    4607     （吹替）逆転のシンデレラ                                          98 eps
553    4608     （吹替）共に青空を抱こう                                          90 eps
554    4612     紡がれた「運命」：母の救済                                         53 eps
555    4632     星野は、冷えた夜に夢を見るか                                        56 eps
556    4636     止まない嘘、妻の正体は?                                         100 eps
557    4642     運命に翻弄される幼馴染の愛                                         80 eps
558    4644     ディスガイズ～欺瞞の絆～                                          91 eps
559    4654     督軍様は甘やかしたい                                            75 eps
560    4663     天の鯉美奈ちゃん                                              79 eps
561    4682     われの名は玉藻の前だ                                            73 eps
562    4688     お嬢様にちょっかい出すな                                          75 eps
563    4689     偽令嬢と痺れ大佬                                              97 eps
564    4702     売られた少女                                                85 eps
565    4708     「私」に復讐果たすまで                                           58 eps
566    4731     電撃結婚した私たち                                             70 eps
567    4732     並行世界の女博士                                              59 eps
568    4739     電撃婚で拾った千億社長                                           88 eps
569    4743     運命のプロポーズは突然に                                          99 eps
570    4748     テレパス〜エスパー親子の秘密ー                                       81 eps
571    4759     銀翼の花嫁Ⅲ：因縁の始まり                                         77 eps
572    4774     転生少女もう盗み聞きされない                                        55 eps
573    4803     龍の詩篇：覚醒                                              100 eps
574    4807     夜行バスに妊婦乗車禁止                                           63 eps
575    4813     田舎の金持ち奥様は腹黒レディ                                        88 eps
576    4824     弟家の悪女を懲らしめてやる                                         30 eps
577    4825     恋したあなたはヒモか社長か                                         98 eps
578    4850     息子の嫁に袋詰めにされた                                          62 eps
579    4869     君の咲く道                                                 99 eps
580    4876     ブスの逆襲                                                 30 eps
581    4883     凌駕する賭術で全部取り戻す                                         60 eps
582    4903     ただ食いの裏で                                               69 eps
583    4906     松下真理子 君の正体がバレそうだよ                                     86 eps
584    4915     「偽物」パパの、本物の英雄伝説                                       85 eps
585    4937     転生したら皇后になってた件                                         66 eps
586    4938     はじまりは契約、終わりは永遠                                        70 eps
587    4951     地獄の底から御曹司に                                            53 eps
588    4972     姉よ、いつ帰る                                               60 eps
589    4973     拳に込めた愛                                                75 eps
590    4978     生まれ変わり実の息子だけを愛する                                      64 eps
591    4985     出せない声、許せない人                                           61 eps
592    5013     痛みからの蘇り                                               60 eps
593    5026     惹かれた運命                                                62 eps
594    5029     桜色の親王が私に復讐したい?                                        70 eps
595    5041     ビジネス女帝の逆鱗：娘をいじめるな                                     60 eps
596    5054     奪われた真実の名                                              65 eps
597    5059     抗う者たちの詩                                               80 eps
598    5078     二度目の花嫁                                                75 eps
599    5095     冷たい上司とまさかの妊娠                                          81 eps
600    5098     オッサンたちの浪漫恋物語                                         120 eps
601    5108     時を超えた再会                                               78 eps
602    5117     筆仙はルームメイト！寿命契約の代償                                     56 eps
603    5131     電撃婚の仮面夫婦                                              73 eps
604    5153     シンデレラは電撃婚から始まった                                       95 eps
605    5154     娘だって一人前                                               82 eps
606    5155     100キロの悪役女、運命をブチ破る                                     85 eps
607    5167     社長夫人なんて、私のほんの小さな肩書きよ                                  95 eps
608    5179     幾度も君に恋する                                              53 eps
609    5181     離婚されたが、最強の兄たちに溺愛されている私                                81 eps
610    5185     妊娠、そして憧れの人を落とした                                       71 eps
611    5201     過去の影、歪んだ愛の形                                           78 eps
612    5210     ネットの彼女が、現実では学院アイドルだって?                               101 eps
613    5221     ネットの彼女が、現実では学院アイドルだって?                               101 eps
614    5229     バカ嫁は隠れた大佬                                             63 eps
615    5232     ばあさんを見下ろすな！                                           70 eps
616    5249     全知の卜者、我を取り戻す                                          60 eps
617    5256     親友の名において                                              60 eps
618    5257     村に舞い降りた福ちゃん                                           69 eps
619    5271     お姉ちゃん、甘えさせて                                           77 eps
620    5303     虐められっ子の仮面する復讐者                                        80 eps
621    5307     復縁したい?まずは私のルールに従って                                    72 eps
622    5310     俺の彼女は悪龍!?                                             80 eps
623    5317     乞食の夫は皇帝だと!?                                           61 eps
624    5318     廃位された皇后、現代は我の後ろ盾                                      73 eps
625    5344     婚約破棄から始まる幸せな生活                                        85 eps
626    5361     飢饉時の米は金より高い                                           80 eps
627    5362     出世への道                                                 65 eps
628    5375     血と義理、九龍の正道                                            81 eps
629    5387     不良に転生した俺、満点でモテまくる                                     85 eps
630    5391     あなたを照らす月明かり                                           80 eps
631    5396     その柩に手をかけた代償、覚悟はあるか                                    60 eps
632    5402     七皇子殿下はうるさい                                            61 eps
633    5428     美人社長は僕に夢中                                             12 eps

---------------------------------------------------------------------------
Total: 633 drama
