======================================================================
  DAFTAR DRAMA - ENGLISH
  Total: 1630 drama
======================================================================

No.    ID       Judul                                               Episode
577    1553     Love and Redemption                                   62 eps
578    1554     Absolute Love                                         63 eps
579    1555     The Marchioness' Revenge                              75 eps
580    1556     The Love Capsule                                      44 eps
581    1557     Love in Shadows                                       70 eps
582    1564     He Lost Her for Good After the Fake Turned Real       60 eps
583    1569     Pernikahan Terkutuk                                   90 eps
584    1590     Venganza en Llamas                                    60 eps
585    1595     A Este Compromiso No Renuncio                         75 eps
586    1598     Eres mis ojos                                         76 eps
587    1615     Masa Muda Indah                                      105 eps
588    1626     Heirate mich, Herr CEO!                               76 eps
589    1629     The CEO's Secret Intern Wife                          91 eps
590    1634     The Elder Sister Saved the Day                        66 eps
591    1637     Falling In Love With My Secret Boss                   50 eps
592    1638     Five Little Storms: Daddy CEO's Total Defeat          63 eps
593    1639     The Lost Pearl                                        65 eps
594    1644     Venganza contra mi marido parcial                     50 eps
595    1645     Cuando era demasiado tarde                            60 eps
596    1646     Escape                                                32 eps
597    1647     Her Name, My Revenge                                  53 eps
598    1648     Different Choices, Same Ends                          65 eps
599    1652     Regreso al Abismo                                    103 eps
600    1660     Dumped in a Bag, Back with a Vengeance                97 eps
601    1663     Herederos en Guerra                                   35 eps
602    1665     Dumped in a Bag, Back with a Vengeance                62 eps
603    1666     Irresistible Love With My Brother in Law              52 eps
604    1667     A Lucky Misfortune                                    97 eps
605    1669     Before Summer Ends                                    91 eps
606    1670     I Found My Wife Attractive After Marriage             66 eps
607    1671     When the Curtain Falls                                60 eps
608    1672     My Bossy Brothers Won't Let Me Go                     81 eps
609    1673     Younger Star, Older Flame                             81 eps
610    1674     Younger Star, Older Flame                             60 eps
611    1685     Rescate Urgente                                       32 eps
612    1686     Mi Jefe, Mi Esposo Secreto                            31 eps
613    1687     Mi Jefe, Mi Esposo Secreto                            80 eps
614    1689     Twins Reunited: Mr.Hawke's Blazing Sweetheart         80 eps
615    1691     Perpisahan Tanpa Kata                                 31 eps
616    1705     My Miracle Pregnancy                                  64 eps
617    1708     Mi hijo de suerte                                     64 eps
618    1711     The Ancestral Hall                                    40 eps
619    1718     The Sweet Wife of the Celibate Boss                   81 eps
620    1724     Hidden Identity, Unexpected Love                      70 eps
621    1725     Unexpected Trio                                       78 eps
622    1726     Falling for You                                       70 eps
623    1727     In Love With My Guardian                              75 eps
624    1728     Make-up Sex                                           90 eps
625    1729     Falling for My CEO Betrothal                          89 eps
626    1730     Thrown Away, Back to Stay                             82 eps
627    1731     Bring it on, My Mafia Life                            72 eps
628    1732     Marriage with the Rural Tycoon                        88 eps
629    1733     Double Payback                                       100 eps
630    1734     Taruhan Maut di Laut Lepas: Harta Negara dalam R      45 eps
631    1735     Win Back His Mute Wife                                60 eps
632    1751     The Offshore Game                                     45 eps
633    1757     Entre Nubes y Destinos                                73 eps
634    1759     The Savior Student                                    40 eps
635    1768     Was, ich werde Witwe                                  75 eps
636    1775     Nikah Kilat Sulit Cerai                               82 eps
637    1777     Dumped by Son, Spoiled by Grandson                    58 eps
638    1783     Tame Me,My Lord                                       47 eps
639    1785     Twins Reunited: Mr.Hawke's Blazing Sweetheart （D      80 eps
640    1801     Pelayan Taklukkan Bangsawan                           67 eps
641    1802     The Mind Between Us                                   81 eps
642    1805     When Yesterday Returns                                63 eps
643    1806     The Night Never Ends                                  50 eps
644    1807     Shadows of Doubt: A Mother's Quest                    50 eps
645    1831     Nanny, Don't Run                                      53 eps
646    1838     Reina Fuera de Tiempo(Doblado)                        75 eps
647    1841     Mi esposo mudo es un celoso empedernido               92 eps
648    1842     Reborn to Outfish the Devil                           76 eps
649    1843     Fate's Sweet Embrace                                  92 eps
650    1847     Fat Queen, Big Revenge                                62 eps
651    1848     A Mother's Legacy                                     55 eps
652    1849     The Mafia Boss' Secret Maid                           73 eps
653    1850     Plot Strategy Manual                                  60 eps
654    1851     Saving My Daughter                                    30 eps
655    1852     Unlovely Face, Endless Love                           69 eps
656    1859     Sekata dalam Diam                                     92 eps
657    1871     My Bestie is 3000 Years Old                           89 eps
658    1886     Her Legend                                            52 eps
659    1893     Mi Dulce Jefe Cachorro                                66 eps
660    1900     New Love Blooms, Old Love Wails                       40 eps
661    1902     The Gourmet Heiress                                   80 eps
662    1906     The Silent Plan                                       40 eps
663    1907     The Foolish Bride Is a Hidden Boss                    63 eps
664    1909     Hidden Scent                                          60 eps
665    1920     Love Comes After Vows                                 65 eps
666    1921     Thirty Years of Waiting                               80 eps
667    1924     Regret's Bitter Harvest                               60 eps
668    1927     Su herida, mi deuda                                   65 eps
669    1930     Running to You, Love in Full Bloom                    60 eps
670    1931     My Husband Is A Secret Billionaire                    95 eps
671    1932     My Senior Year: Facing the Thorns                     43 eps
672    1933     From Fired to Hired: A Master's Comeback              71 eps
673    1934     A Mother's Reckoning                                  71 eps
674    1935     My Mom Knows Kung Fu                                  60 eps
675    1938     Her Song                                              30 eps
676    1945     My Senior Year: Facing the Thorns                     43 eps
677    1946     Beneath the Minister's Mask                           91 eps
678    1954     Venganza en Llamas(Doblado)                           60 eps
679    1955     In Love With My Ex's Uncle                            60 eps
680    1958     Spring Wind Embraces the Moon                         60 eps
681    1975     BLUTSPUR ZUR BESTNOTE                                 43 eps
682    1981     My Husband’s Shadow                                   73 eps
683    1994     The Stock Queen Returns                               70 eps
684    1997     Love After Lies                                       50 eps
685    1999     Reborn at 18: The Great-Grandma Takes Charge（Dub      90 eps
686    2002     Mother-in-Law's Love Son: Decades of Silence          45 eps
687    2016     Bestie, I'm Sorry                                     60 eps
688    2017     Fake Marriage, Real Love                              73 eps
689    2018     His Feisty Sweetheart                                 74 eps
690    2022     Grave of Love                                         30 eps
691    2034     Pernikahan Penuh Rintangan                            90 eps
692    2044     The True Son: A Mother's Repentance                   64 eps
693    2045     The Heart's True Healer（Dubbed）                       85 eps
694    2047     Remarriage                                            98 eps
695    2052     Dance Again                                           46 eps
696    2055     The Governor's Forbidden Heiress                      60 eps
697    2058     Hotshot 90s Wife Turns His Luck Around                70 eps
698    2059     She Hunts in a Wedding Dress​​                        81 eps
699    2060     From Ashes to us                                      50 eps
700    2063     Mr. Knight's Sweetheart                               70 eps
701    2064     Love & Obsession                                      72 eps
702    2065     Love from a Secret Child                              70 eps
703    2066     Payback in Her Shadow                                 80 eps
704    2069     A Crowned Love, A Forbidden Fate                      65 eps
705    2081     Cada Amanecer Contigo                                 90 eps
706    2086     Bound to the Tyrant's Heart（Dubbed）                   62 eps
707    2088     Matrimonio a Prueba de Fuego                          90 eps
708    2092     The Hidden Queen of the Game                          36 eps
709    2093     Delivery Guy Wins Ice Queen CEO                       91 eps
710    2094     The Second Marriage And Happiness                     75 eps
711    2106     Fated in th Shadows                                   82 eps
712    2107     His Son, Her Crown（Dubbed）                            74 eps
713    2110     Rich，Ripped，and all Mine！                             61 eps
714    2112     When Fate Forgets to Lie                              79 eps
715    2116     Blame the Heartless                                   66 eps
716    2117     She Reclaims Herself After Divorce                    95 eps
717    2124     Tied to my dangerous mafia husband                    67 eps
718    2132     Return Before the Storm                               64 eps
719    2134     Renacer en 1970                                       64 eps
720    2140     The Underdog Commander                                69 eps
721    2141     Lucky Koi Star                                        79 eps
722    2143     Hit Me With Your Best Shot                            52 eps
723    2160     Miraculous Baby Ancestor: All Descendants Kneel!      61 eps
724    2163     Starke Frau, neues Leben                              92 eps
725    2165     Bayi Ajaib Turun, Cucu-Cicit Bersujut                 61 eps
726    2170     Blaze From Ashes                                      69 eps
727    2171     The Name She Wore                                     58 eps
728    2174     Reborn at 18: The Great-Grandma Takes Charge Sea     100 eps
729    2175     All l want for Valentine's is You                     55 eps
730    2176     Farewell, My Lord, Without a Lament                   73 eps
731    2177     The Cure is You                                       80 eps
732    2178     Frayed Bonds, Mended Hearts                           50 eps
733    2179     He Walked Out of Ruins                                82 eps
734    2192     When the Patriarch Returned                           60 eps
735    2195     Te perdimos antes de encontrarte                      68 eps
736    2196     The Gambler's Paradox                                 83 eps
737    2197     The Lost Heir's Wedding Day                           53 eps
738    2198     Mi esposo es millonario                               90 eps
739    2199     Love in the Shadows: The Bartender Heiress            77 eps
740    2201     Resplandor Oscuro                                     77 eps
741    2219     Fists of the Heart                                    75 eps
742    2220     I've Been Searching for You                           70 eps
743    2222     The Perfect Setup                                     60 eps
744    2227     Fall Into Love Night                                  60 eps
745    2228     Only Infatuated with You                              73 eps
746    2229     Renacer                                               82 eps
747    2235     Musim Panas                                           58 eps
748    2236     Terlambat Cantik                                      85 eps
749    2237     That Makes Two of Us                                  50 eps
750    2238     Trik Cerdik Membalas Pelakor                          58 eps
751    2241     Thread of Fate                                        76 eps
752    2243     Your Face, My Trophy                                  60 eps
753    2245     ​​Before Dawn Breaks                                  52 eps
754    2247     Forty and Fated                                       52 eps
755    2248     Wrong, But Mine                                       79 eps
756    2259     A Mother’s Fight                                      35 eps
757    2260     Forced Marriage, Unexpected Love                      90 eps
758    2261     A Heart Too Late                                      60 eps
759    2262     Fortune Child: Blessings in Disastrous Times          70 eps
760    2263     Kiss Me, Sis                                          77 eps
761    2264     Cursed Contract, Fated Love                           80 eps
762    2279     Aurora en su Esplendor                                40 eps
763    2281     My Boss's Son Wants Me                                76 eps
764    2282     Phantom Ties                                         105 eps
765    2283     Nggak Apa, 'Kan Sekeluarga                           105 eps
766    2285     Kebangkitan Rakyat Jelata                            105 eps
767    2286     Rise of A Commoner                                   105 eps
768    2287     Don Nadie Supremo                                    105 eps
769    2298     The Chairwoman’s secret revenge                       50 eps
770    2299     Yo soy ella                                           80 eps
771    2303     True Love on the Road to Revenge                      70 eps
772    2304     Reborn in the 90s: Remarriage Unlocks My New Lif      62 eps
773    2305     Death Was Her Glow-Up                                 40 eps
774    2314     Swordless and Shameless                               61 eps
775    2325     Reborn Prodigy: The Doctor's Vengeance                61 eps
776    2326     Sugar, Spice, and Mr. Harris                          61 eps
777    2330     If Love Had Stayed                                    72 eps
778    2331     Till The End Of The Marriage                          87 eps
779    2336     Escalpelos y justicia                                 61 eps
780    2342     Plan Conqusita                                        72 eps
781    2350     President's Sexy Wife                                 79 eps
782    2351     The Beloved Heiress: Daughter, Welcome Home           85 eps
783    2354     My Finance Queen Mother                               78 eps
784    2359     A tempestade antes do vestibular                      43 eps
785    2363     Son cœur se souvient                                  79 eps
786    2365     Love by Confinement                                   74 eps
787    2366     Four Shares of His Heart                              71 eps
788    2367     The Lawyer Who Stole My Heart                         70 eps
789    2369     From Ashes to Apex                                    86 eps
790    2371     My Glorious Days in the 80s                           92 eps
791    2372     Mother's heart, Daughter's thorn                      68 eps
792    2383     Un visage trop familier                               73 eps
793    2385     Petit Corps, Grand Pouvoir                            61 eps
794    2392     Pembalasan Hanum                                      61 eps
795    2395     Gabungan Pembela Pernikahan                           42 eps
796    2399     Marriage Justice League                               42 eps
797    2408     Vers un autre cœur                                    50 eps
798    2410     Mindreader's Ultimatum: Ex-Husband, Surrender No      83 eps
799    2413     Un Cœur en Livraison                                  91 eps
800    2414     The Lucky Bride Is Still Me                           60 eps
801    2421     Love Me Like You Own Me                              100 eps
802    2426     The Heiress Behind the Door                           63 eps
803    2427     When Roses Bleed                                      59 eps
804    2428     Reborn as Her Shield                                  64 eps
805    2436     A Star's Biggest Mistake                              53 eps
806    2437     Misplaced Love                                        60 eps
807    2438     A Century's Love, A Prince's Price                    73 eps
808    2439     Princess Jane's Daddy Makeover                        66 eps
809    2440     Di Mana Saja Tetap Hebat                              87 eps
810    2441     Midnight Allure                                       69 eps
811    2446     Blood and Iron Butterfly                              80 eps
812    2447     Bloom from Ashes                                      80 eps
813    2451     Wipe Out the Conspiracy                               59 eps
814    2453     Contractually Yours  Paper Hearts                     79 eps
815    2454     Tears After 'I Do'                                    55 eps
816    2455     Mistakenly Yours                                     101 eps
817    2457     The Nanny Scheme                                      40 eps
818    2459     Her Fake Wedding, His Secret Crush                   103 eps
819    2460     The Emperor's Stolen Heart                            84 eps
820    2461     Tiga Malaikat Kecil                                   75 eps
821    2480     Alianza de justicia matrimonial                       42 eps
822    2496     Unexpected Boss, Unexpected Power                     69 eps
823    2498     Gracias a mi superpoder                               69 eps
824    2508     Wrapped the Playboy Around My Finger                  69 eps
825    2517     Mi Esposa Salvaje                                     69 eps
826    2520     Novia Fugitiva                                        65 eps
827    2521     Foul Play in Love                                     71 eps
828    2525     Two Jasmines, One Thorn                               64 eps
829    2543     Her Womb, Their Grave                                 40 eps
830    2549     Nach Scheidung heiratet sie reich mit Kind            80 eps
831    2550     He Lost Her for Good After the Fake Turned Real（      60 eps
832    2551     Runaway to You                                        65 eps
833    2552     Goddess Exposed                                      100 eps
834    2553     The Grand Princess Strikes Back                       80 eps
835    2568     Secrets of the Gangster's Forbidden Romance（Dubb     109 eps
836    2569     Mom's Lucky Star                                      72 eps
837    2596     When Memory Returns                                   81 eps
838    2602     Vengeance au Jeu                                      94 eps
839    2603     The Intern is the Undercover Boss                     62 eps
840    2604     Marry Me, My Sister                                   69 eps
841    2605     My Mermaid Husbands                                   90 eps
842    2606     A Janitor's Rising in the Years of Famine             72 eps
843    2617     Bye EX, I'm Having Billionaire's Baby!                65 eps
844    2622     Fallen Surgeon, Rising Redemption                     60 eps
845    2624     My Tender And Enchanting Snake King                   80 eps
846    2625     Klagelied in unruhigen Zeiten                         81 eps
847    2626     Prinzessin Perle                                      56 eps
848    2627     Bella oder Luna?                                      77 eps
849    2630     The Betrayed Mother is the Divine Heiress             53 eps
850    2633     A Flash Marriage with the Billionaire Tycoon          48 eps
851    2634     My Wife, the Miracle Doctor                           80 eps
852    2635     Reborn to Slack Off                                   34 eps
853    2636     The Heiress Unmasked                                  95 eps
854    2637     Crown of Ashes                                        60 eps
855    2648     Parasite                                              41 eps
856    2677     Fate's Sweet Embrace（Dubbed）                          92 eps
857    2678     The Boss Lady                                         69 eps
858    2679     Von Arbeitstier zur Kaiserin(Synchronisiert )         62 eps
859    2680     You Lost a Queen, Dear Ex-Husband                     87 eps
860    2685     Cendrillon du PDG                                     68 eps
861    2686     The Unreturned Wait                                   60 eps
862    2687     Revenge of the Commander's Daughter                   61 eps
863    2692     Forged in Desire                                      63 eps
864    2693     Bocah Genius Rindukan Mama                            91 eps
865    2695     When Fate Forgets to Lie （Dubbed）                     79 eps
866    2702     My BF & BFF's Worst Live                              43 eps
867    2704     Deliver My Heart                                      89 eps
868    2705     Ms. Summers and Mr. Winters                           75 eps
869    2713     Herr Ludwig, lass uns heiraten                        82 eps
870    2721     Perfect Alibi                                         51 eps
871    2726     Seconde Vie, Famille heureuse                         64 eps
872    2727     Alibi Sempurna                                        51 eps
873    2728     Silk From Ashes                                       45 eps
874    2729     The Wrong Bride He Loved Right                        60 eps
875    2730     My Gigolo Husband: The Billionaire Surprise           70 eps
876    2742     The Price of Lies                                     68 eps
877    2750     Wrong Time, Wrong Love                                70 eps
878    2751     The Almighty Bride's Contract Marriage                87 eps
879    2753     Ich bin wiedergeboren                                 76 eps
880    2758     Mis Tres Hijos Ingratos                               80 eps
881    2760     OMG,Did I sleep With My Boss?                         51 eps
882    2761     Supreme Dragon Mother's Vengeance                     36 eps
883    2762     The Crown Princess and the CEO                        80 eps
884    2763     My Dearest Jerk                                       66 eps
885    2764     Supermarket Savior of an Ancient General              72 eps
886    2765     Swapped: He Suffers, I Thrive                         86 eps
887    2777     Servante Fatale                                       80 eps
888    2787     Mi esposo mudo es un celoso empedernido(Doblado)      92 eps
889    2788     A Marriage in Blossom's Lie                           61 eps
890    2794     Kala Perpisahan Mekar                                 61 eps
891    2800     High School Cultivator Takes Over                     89 eps
892    2804      Crimson Stain                                        60 eps
893    2805     The Phoenix Heiress                                   92 eps
894    2806     Reborn at 18: The Great-Grandma Takes Charge Sea     100 eps
895    2826     Her Jasmine Scent Stole My Husband                    43 eps
896    2827     Phoenix Guardian                                      64 eps
897    2828     My Lady is a General                                  67 eps
898    2829     Zero Favors: Elite Reborn                             31 eps
899    2838     Her Jasmine Scent Stole My Husband                    43 eps
900    2845     Medic Meets Royalty                                  101 eps
901    2847     Bride of Vengeance                                    75 eps
902    2863     Mancini’s Forbidden Bride                             46 eps
903    2864     Divorce My Wife, Please                               79 eps
904    2865     Love in Disguise                                      79 eps
905    2866     Contract Husband, Beloved Sweetheart                  80 eps
906    2874     The Lost Princess                                     91 eps
907    2875     Steal My Husband, I’ll Steal Your Son                 77 eps
908    2876     I'm His Beloved                                       86 eps
909    2877     Born to Be Wild                                       71 eps
910    2886     Fool Me Once Revenge On You                           47 eps
911    2891     The Price of Greed                                    30 eps
912    2892     The Devil Couple                                      50 eps
913    2893     Tamed by Her Love                                     73 eps
914    2901     The Lady of Vengeance                                 61 eps
915    2902     Sorry, I Don't Love You Anymore                       72 eps
916    2911     Years of Love and Lament                              90 eps
917    2925     Zeitsprung ins Schicksal                              99 eps
918    2929      Who She Thinks She Is                                58 eps
919    2930     Hidden Whispers of the Heart                          86 eps
920    2931     Veil of Shadows                                       90 eps
921    2942     Mom, Don't Leave                                      67 eps
922    2943     Why So Resolute, My Lady?                             35 eps
923    2944     Revenge Reborn: The Redgent's Forbidden Consort       89 eps
924    2957     My System, My Win                                     70 eps
925    2958     Im Namen meiner Tochter                               30 eps
926    2959     Intern by Day, Wife by Night                          65 eps
927    2963     Super Rich Dad System                                 86 eps
928    2968     Verano Eterno                                         58 eps
929    2970     Konglomerat Misterius                                 86 eps
930    2974     Out of the Shadows                                    79 eps
931    2975     Trick My Husband into Sleeping with My Bestie Ag      65 eps
932    2976     Rebirth of the Cursed Wife                            42 eps
933    2982     Venganza de doble filo                                42 eps
934    2983     Permata di Antara Manusia                             68 eps
935    2984     Mila Pembasmi Ilhitam                                 42 eps
936    2988     Reset of a Mother's Heart                             64 eps
937    2990     A Taste of Tomorrow: 1980s Romance                    92 eps
938    2992     Reunited with My Billionaire Ex                       59 eps
939    2994     The Reborn Sisters' Swap​                             64 eps
940    2996     The Everlasting Scent Of Us                           50 eps
941    2998     Wir sind Schicksalspaar                              100 eps
942    3004     Intercambio de vidas, cambio de destino               64 eps
943    3009     How I Became a Billionaire Heiress                    78 eps
944    3010     The Captain and the Country Girl                     150 eps
945    3011     A Blazing Marriage                                    73 eps
946    3012     The Launch Day Trap                                   66 eps
947    3013     Billionaire Uncles’Indulgent Love                     71 eps
948    3014     His Fated Poison, His Eternal Cure                    60 eps
949    3029     Waking Up in the Cold Palace                         100 eps
950    3030     Guardian in My Corner                                 54 eps
951    3042     Macht nichts, wir sind Familie!                      105 eps
952    3045     Bunga Berkembang di Musim Semi                        82 eps
953    3048     When Love Blooms Again                                82 eps
954    3049     My Secret With Country Boys                           47 eps
955    3050     The Enchantress‘s Gambit                              75 eps
956    3051     A Second Chance with You                              75 eps
957    3056     Never Again, My Love​                                 76 eps
958    3057     Love's Deep Currents                                  68 eps
959    3058     The Lucky Star Princess's Counterattack​              87 eps
960    3076     King of Shots                                         64 eps
961    3077     Pengawal Sakti Banget                                 77 eps
962    3080     The Invincible Bodyguard                              77 eps
963    3081     Canvas of Lies                                        72 eps
964    3089     Love Cures All Diagnoses                              60 eps
965    3091     My One and Only                                       88 eps
966    3092     Maybe this time                                       62 eps
967    3103     Mi Esposa, Mi Capitana                                51 eps
968    3116     Marry Me, Bury Them                                   68 eps
969    3118     Double Cross​                                         60 eps
970    3119     From Rivals to Romance                                86 eps
971    3120     Code of Revenge​​                                     80 eps
972    3121     Dance of Vengeance                                    70 eps
973    3123     Ihre Wut                                              87 eps
974    3129     He Descended Like a God                               74 eps
975    3130     The Serpent’s Due                                     43 eps
976    3131     The Cage He Built with Love                           52 eps
977    3154     Matrimonio Destrozado                                 40 eps
978    3155     Mis Esposos Tritones                                  90 eps
979    3156     Woven Dreams, Healing Hearts                          72 eps
980    3169     The Doctor's Dilemma                                  46 eps
981    3170     Daddy, Do You Remember Me?                            61 eps
982    3172     The Broken Promise                                    65 eps
983    3173     From the Cram School to the Mansion                   66 eps
984    3176     Tides of Desire                                       75 eps
985    3177     Bring Love Home                                       61 eps
986    3185     Luna Ilusoria                                         65 eps
987    3188     Fated To My Billionaire Call Boy                      67 eps
988    3189     Karma for the Ungrateful                              57 eps
989    3197     Masque d’amour                                        81 eps
990    3198     My Premeditated Love                                  76 eps
991    3201     Mi marido es mosquita muerta                          76 eps
992    3202     Fated to the Governor                                 59 eps
993    3203     Pearl Between His Teeth                               85 eps
994    3204     Where Luck Feels Like Home                            60 eps
995    3217     Triple Vengeance: Women Scorned                       48 eps
996    3218     Reunion: Mommy and Her Ex                             81 eps
997    3228     Married a Gardener, Got a Prince                      58 eps
998    3236     Married to Mind Reader​                               98 eps
999    3243     Wir sind noch Familie                                 60 eps
1000   3244     Blind in the Light                                    60 eps
1001   3245     The Promise We Forgot                                 68 eps
1002   3246     The Mute Witness                                      30 eps
1003   3247     Nanny and Billionaire: My 50-Year-Old Romance         65 eps
1004   3250     Falsa Protagonista                                    58 eps
1005   3252     Follow My Sister's Lead                               60 eps
1006   3256     Lucky Wife Is Fleeing                                 74 eps
1007   3258     My Stingy Prince                                      55 eps
1008   3283     Umweg nach Hause                                      60 eps
1009   3284     Amour et Grossesse                                   100 eps
1010   3285     Her New Chapter                                       60 eps
1011   3286     What Happened to the Lost Child                       51 eps
1012   3287     The Sacrificed High Priestess                         80 eps
1013   3294     Marry a Stranger                                      53 eps
1014   3295     Eyes Only for You                                     87 eps
1015   3296     The Engagement Trap                                   35 eps
1016   3302     The Tycoon’s Fumbling Love                            80 eps
1017   3303     Pigs, Daughters, And A Fresh Start                    60 eps
1018   3310     Love at First Bite                                    60 eps
1019   3311     Taotie Girl Descends                                  75 eps
1020   3312     Stolen Years, Glorious Return                         60 eps
1021   3320     Cendres et Diamants                                   70 eps
1022   3329     Casamento de 99 Dias                                  81 eps
1023   3331     A Carpa Koi de Seis Anos e Meio                       79 eps
1024   3332     Antes de amanhecer                                    52 eps
1025   3336     Papai destinado sem mim                               60 eps
1026   3339     Fala demais                                           92 eps
1027   3340     My Little Rose                                        72 eps
1028   3341     Godslayer                                             50 eps
1029   3346     Mi Rosa Oculta                                        72 eps
1030   3348     The Return: A Mother's Reckoning                      75 eps
1031   3358     The Emperor's Return                                  45 eps
1032   3359     The Governor's Lucky Star                             73 eps
1033   3383     Ortu Pura-Pura Miskin, Kubuang                        72 eps
1034   3384     The Diva Takes Back Her Stage                         81 eps
1035   3385     Returning the“Poor”Parents                            72 eps
1036   3386     The Twin's Reckoning                                  62 eps
1037   3387     Bargain of Hearts                                     83 eps
1038   3388     Spoil Me Please                                       52 eps
1039   3389     Wrong Sedan, Right Prince                             80 eps
1040   3391     Seven Days Before Goodbye                             44 eps
1041   3397     No soy tu hijo                                        72 eps
1042   3398     Amo a un Dios Serpiente                               80 eps
1043   3403     Solo me importa ella                                  63 eps
1044   3404     The Deal of Love                                      63 eps
1045   3410     Saving Love, Saving Me                                76 eps
1046   3411     Snake Woman                                           64 eps
1047   3412     Palace Hustle: My Boss The Emperor                    70 eps
1048   3419     The Alpha’s Innocent Bride                            45 eps
1049   3420     The Blind Vow                                         60 eps
1050   3421     Super Strong Her, Super Smitten Him                   62 eps
1051   3430     My Second Life in a Hard-Era Romance                  95 eps
1052   3431     Dalam Pelukan Waktu                                   95 eps
1053   3439     Wiedersehen ohne Erkennen                             60 eps
1054   3441     Jejak Aula Merak                                      80 eps
1055   3445     From Foe to Lover                                     80 eps
1056   3446     My Enchanted Wife of Fortune                          62 eps
1057   3447     The Truth in the Name of Love                         70 eps
1058   3450     Twisted Fate: A Sister's Rivalry                      61 eps
1059   3451     Stella's Unseen Fortune                               58 eps
1060   3452     Behind the Winery Doors                               54 eps
1061   3460     Destino Entrelazado                                   68 eps
1062   3467     After Prison,  Reclaim My Name                        60 eps
1063   3468     Reunited Above the Clouds                             70 eps
1064   3469     Miles from Smile                                      42 eps
1065   3478     Married to the Last God                               70 eps
1066   3479     Lady in Charge                                        31 eps
1067   3488     Regret's Bitter Harvest（Dubbed）                       60 eps
1068   3491     Chasse au tueur : Maman, sauvez-moi !                 35 eps
1069   3492     Nice to Marry You                                     46 eps
1070   3493     From Janitor to Jewel                                 73 eps
1071   3494     Her New Flame                                         84 eps
1072   3500     I Crashed My Son's Engagement                         64 eps
1073   3513     Blade Master                                          57 eps
1074   3517     I Married a Beggar, He Crowned Me Empress             54 eps
1075   3518     Dibalik Rembesan                                      54 eps
1076   3519     Three Forgivenesses, One Final Goodbye                80 eps
1077   3520     My Vengeance And My Marquis Husband                   91 eps
1078   3535     My Classmate Is My Grandson                           65 eps
1079   3543     Free My Heart, Mr. CEO                                56 eps
1080   3546     From Scorned to Adored: The Heiress's Return          79 eps
1081   3547     My Secretly Cherished Love                            73 eps
1082   3548     Victory of Justice                                    46 eps
1083   3550     Full-Level Secret Agent Strikes Back                  95 eps
1084   3565     Justicia al Final                                     46 eps
1085   3570     Before Your Love Reached Me                           70 eps
1086   3572     Pregnant and Promoted                                 60 eps
1087   3579     Venganza Equivocada                                   70 eps
1088   3591     Penyesalan Abadi                                      63 eps
1089   3594     Putus Drastis                                         63 eps
1090   3595     Larangan Angkat Peti Mati                             50 eps
1091   3599     A Cliff-like Breakup                                  63 eps
1092   3600     The Inviolable Rules                                  50 eps
1093   3601     Years of Love and Lament （Dubbed）                     90 eps
1094   3606     Ruptura inesperada                                    63 eps
1095   3610     Reborn Baby CEO’s Revenge                             62 eps
1096   3612     Revenge Reborn: The Redgent's Forbidden Consort       89 eps
1097   3614     Secrets Hidden in Moonlight                           61 eps
1098   3625     The Rise of Mr. & Mrs. Mafia                          52 eps
1099   3626     Steal This, If You Can                                70 eps
1100   3627     My Fake Girlfriend Is My Boss                         90 eps
1101   3632     Mi falsa novia es mi jefa                             90 eps
1102   3639     See Through You                                       70 eps
1103   3640     Sweet Turn of Fate: I’m Mommy’s Savior                78 eps
1104   3644     Killing Painting                                      12 eps
1105   3646     One Million Reasons to Love a Prince                  55 eps
1106   3647     My Last Thing For You                                 67 eps
1107   3648     The Ten-Year-Old Progenitor                           71 eps
1108   3658     Leluhur 10 Tahun​​                                    71 eps
1109   3661     A Cure For The Prince                                 91 eps
1110   3662     Her Costly Regret                                     63 eps
1111   3663     Secrets of the Deep Mountains                         62 eps
1112   3664     Reborn at 18: The Great-Grandma Takes Charge Sea      84 eps
1113   3675     A Pawn Turned Bride                                   61 eps
1114   3676     A Thread from the Past                                66 eps
1115   3677     Rebirth of the Cursed Wife（Dubbed）                    42 eps
1116   3692     Mutters Reue                                          72 eps
1117   3697     Bonne, ne fuis pas !                                  53 eps
1118   3700     Daddy's Baby Wingman                                  70 eps
1119   3701     ​​The Price of Favoritism                             42 eps
1120   3702     Miraculous Baby Ancestor: All Descendants Kneel!      61 eps
1121   3711     Udah Gak Tahan Lagi                                   42 eps
1122   3717     Ungeborenes Wunderkind                                80 eps
1123   3718     The Secret Swordmaster                                63 eps
1124   3724     High School Cultivator Takes Over（Dubbed）             89 eps
1125   3729     The Breakup Before Revelation                         70 eps
1126   3730     Foul Play in Love （Dubbed）                            71 eps
1127   3739     Fake It? I Meant It.                                  80 eps
1128   3749     Contract Husband                                      60 eps
1129   3750     Love Me Like You Own Me （Dubbed）                     100 eps
1130   3751     Fated to My Billionaire                               80 eps
1131   3755     Destinada a Amarte                                    80 eps
1132   3758     My Husband’s Shadow （Dubbed）                          73 eps
1133   3760     An Unsaid I Love You                                  60 eps
1134   3774     Dipaksa Jadi Donor                                    30 eps
1135   3784     Nach Blitzhochzeit richtig verliebt                   73 eps
1136   3789     L’Amour Parasite                                      41 eps
1137   3791     We Are All Villains                                   86 eps
1138   3794     Todos Somos Villanos                                  86 eps
1139   3801     The Art of Letting Go                                 50 eps
1140   3802     The Return of the Omnipotent                          83 eps
