======================================================================
  DAFTAR DRAMA - THAI
  Total: 467 drama
======================================================================

No.    ID       Judul                                               Episode
420    4928     เพลิงแห่งแม่ทัพ                                       70 eps
421    4929     สูตรรักมัดใจ                                          78 eps
422    4943     ซ่อนรักในเงาเกม                                       90 eps
423    4959     ถล่มครอบครัวสามีสารเลว                                60 eps
424    4960     ในที่สุดก็พบคุณ                                       65 eps
425    4990     คำสัญญากลางเปลวไฟ                                     69 eps
426    5002     บาดแผลจากความเงียบ                                    61 eps
427    5010     ความเจ็บที่ย้อนคืน                                    60 eps
428    5023     หิมะพรากชีวิต                                         61 eps
429    5032     ตัวแทนศัตรูของท่านอ๋อง                                70 eps
430    5044     มือเหล็กหวงลูกสาว                                     60 eps
431    5063     ใครคือคุณชายตัวจริง                                   35 eps
432    5064     แผลกลางใจ                                             72 eps
433    5072     เสน่ห์อันตราย                                         80 eps
434    5088     คุณชายสิบขวบ แต่เป็นบรรพบุรุษ                         71 eps
435    5101     โรแมนซ์วัยลุง                                        120 eps
436    5109     ช่างซ่อมเกิดใหม่ ฟื้นฟูเกียรติยศ                      66 eps
437    5118     รูมเมทที่อันตราย                                      56 eps
438    5123     ร้อยรักคืนใจ                                          85 eps
439    5138     ฉันต้องปวดหลังเพราะคลั่งรักเธอ                        82 eps
440    5139     ตัดญาติ แต่ไม่ตัดรัก                                  89 eps
441    5140     เมียฉันไม่เหมือนเดิมแล้ว                              85 eps
442    5160     อรุณนี้เพื่อเธอ                                       40 eps
443    5172     เมื่อฉันตาย ทุกคนจะต้องชดใช้                          30 eps
444    5191     ครึ่งเดือนหนึ่งใจ                                     53 eps
445    5195     ความรักรสบ๊วย                                         71 eps
446    5203     ชะตารักลิขิตหัวใจ                                     90 eps
447    5219     รักออนไลน์ชนดาวมหาลัย                                101 eps
448    5225     เงื่อนชะตาในห้วงรักลับ                                61 eps
449    5233     อย่ามาแหย่ ฉันเป็นย่าแก                               70 eps
450    5246     สิบสองเศษสวรรค์                                       60 eps
451    5262     มะลิแรกแย้ม ในฤดูที่รอคอย                             80 eps
452    5263     ลวงรักโลกสองใบ                                        30 eps
453    5274     พรหมลิขิตที่ได้เจอ                                    37 eps
454    5282     ความรักของแม่อันยิ่งใหญ่                              78 eps
455    5291     ตามง้อหัวใจเธอ                                        72 eps
456    5295     แฟนผมเป็นมังกรอสูร                                    80 eps
457    5323     แต่งกับขอทาน แต่ชนะทุกคน                              61 eps
458    5324     บทเรียนจากยุดปัจจุบัน                                 73 eps
459    5341     พี่จ๋า ผมไม่โง่หรอก                                   85 eps
460    5353     ผีร้ายในข้าวสาร                                       80 eps
461    5354     เส้นทางราชการ                                         65 eps
462    5376     เจ้าพ่อสมาคม                                          81 eps
463    5382     ใจพังยังมีเธอ                                         38 eps
464    5403     ทะลุนิยาย สู่ใจเธอ                                    85 eps
465    5407     ชนครั้งนี้ ไม่มีอภัย                                  60 eps
466    5421     ช่วยด้วย สามีติดข้าเกินไป                             61 eps
467    5431     จากเราสองสู่สองเราที่ห่างเหิน                         60 eps

---------------------------------------------------------------------------
Total: 467 drama
